chr,start,end,gene_symbol,strand
chr14,102276139,102394329,PPP2R5C,+
chr14,102430864,102517135,DYNC1H1,+
chr14,102547074,102606086,HSP90AA1,-
chr14,102606155,102690010,WDR20,+
chr14,102695157,102771537,MOK,-
chr14,102783713,102809511,ZNF839,+
chr14,102814618,102829253,CINP,-
chr14,102829248,102968818,TECPR2,+
chr14,103058995,103196913,RCOR1,+
chr14,103388992,103397179,AMN,+
chr14,103800338,103811362,EIF5,+
chr14,103851700,103970168,MARK3,+
chr14,103985994,103989196,CKB,-
chr14,103995508,104003410,TRMT61A,+
chr14,104022880,104029151,BAG5,-
chr14,104029293,104058524,APOPT1,+
chr14,104095524,104167888,KLC1,+
chr14,104163953,104181823,XRCC3,-
chr14,104182080,104200005,ZFYVE21,+
chr14,104378624,104387903,C14orf2,-
chr14,105190533,105213662,ADSSL1,+
chr14,105219469,105225996,SIVA1,+
chr14,105235685,105259938,AKT1,-
chr14,105391152,105399573,PLD4,+
chr14,105452615,105461855,C14orf79,+
chr14,105675622,105767329,BRF1,-
chr14,105714878,105717430,BTBD6,+
chr14,105767147,105864484,PACS2,+
chr14,105864919,105880196,TEX22,+
chr14,105939274,105946507,CRIP2,+
chr14,105956191,105965585,C14orf80,+
chr14,105993441,105996539,TMEM121,+
chr15,22833394,22873891,TUBGCP5,+
chr15,22892169,23003603,CYFIP1,+
chr15,23004683,23034427,NIPA2,-
chr15,25582395,25684175,UBE3A,-
chr15,29991570,30114706,TJP1,-
chr15,30653442,30685864,CHRFAM7A,-
chr15,30896232,30910030,GOLGA8H,+
chr15,30918878,30931013,ARHGAP11B,+
chr15,31196075,31235311,FAN1,+
chr15,31231143,31283807,MTMR10,-
chr15,32681785,32695493,GOLGA8K,-
chr15,32734114,32747835,GOLGA8O,-
chr15,32907344,32932138,ARHGAP11A,+
chr15,32933813,32989299,SCG5,+
chr15,34432874,34502297,KATNBL1,-
chr15,34651088,34659395,LPCAT4,-
chr15,34671268,34682001,GOLGA8A,-
chr15,34817482,34828222,GOLGA8B,-
chr15,35148551,35261995,AQR,-
chr15,35270541,35280497,ZNF770,-
chr15,37183221,37393500,MEIS2,-
chr15,40226324,40327797,EIF2AK4,+
chr15,40327890,40331403,SRP14,-
chr15,40453209,40513337,BUB1B,+
chr15,40509628,40569688,BUB1B-PAK6,+
chr15,40623652,40633168,C15orf52,-
chr15,40674921,40686489,KNSTRN,+
chr15,40697685,40713512,IVD,+
chr15,40731919,40760441,BAHD1,+
chr15,40763159,40765357,CHST14,+
chr15,40823539,40857256,C15orf57,-
chr15,40861491,40866905,RPUSD2,+
chr15,40886446,40954881,KNL1,+
chr15,40987326,41024356,RAD51,+
chr15,41028081,41047534,RMDN3,-
chr15,41056284,41059911,GCHFR,+
chr15,41060066,41099676,DNAJC17,-
chr15,41062158,41064647,C15orf62,+
chr15,41099273,41106767,ZFYVE19,+
chr15,41164411,41166487,RHOV,-
chr15,41186627,41196173,VPS18,+
chr15,41221530,41231258,DLL4,+
chr15,41245346,41248717,CHAC1,+
chr15,41271077,41408444,INO80,-
chr15,41523436,41574085,CHP1,+
chr15,41601465,41624819,OIP5,-
chr15,41624891,41673248,NUSAP1,+
chr15,41679546,41694658,NDUFAF1,-
chr15,41709301,41775761,RTF1,+
chr15,41809373,41836475,RPAP1,-
chr15,41952609,42062141,MGA,+
chr15,42066631,42120053,MAPKBP1,+
chr15,42120282,42140346,JMJD7-PLA2G4B,+
chr15,42120282,42129785,JMJD7,+
chr15,42131010,42140346,PLA2G4B,+
chr15,42450898,42500524,VPS39,-
chr15,42502649,42565782,TMEM87A,-
chr15,42704634,42783395,ZNF106,-
chr15,42787503,42825259,SNAP23,+
chr15,42834719,42841002,LRRC57,-
chr15,42841010,42862192,HAUS2,+
chr15,42867856,43013196,STARD9,+
chr15,43015759,43029417,CDAN1,-
chr15,43235094,43398286,UBR1,-
chr15,43425312,43477342,TMEM62,+
chr15,43477465,43489375,CCNDBP1,+
chr15,43619973,43622820,LCMT2,-
chr15,43650369,43662258,ZSCAN29,-
chr15,43663256,43699293,TUBGCP4,+
chr15,43699411,43802707,TP53BP1,-
chr15,43825659,43882451,PPIP5K1,-
chr15,43922759,43941043,CATSPER2,-
chr15,43985630,43991420,CKMT1A,+
chr15,44038589,44064804,PDIA3,+
chr15,44064797,44069502,ELL3,-
chr15,44069293,44088287,SERF2,+
chr15,44086371,44092295,SERINC4,-
chr15,44092618,44094787,HYPK,+
chr15,44096732,44116951,MFAP1,-
chr15,44119111,44160617,WDR76,+
chr15,44580908,44707959,CASC4,+
chr15,44719578,44819430,CTDSPL2,+
chr15,44829265,44855001,EIF3J,+
chr15,44854893,44955876,SPG11,-
chr15,45003684,45010357,B2M,+
chr15,45315301,45367287,SORD,+
chr15,45459411,45493373,SHF,-
chr15,45694518,45713617,SPATA5L1,+
chr15,45879320,45901914,BLOC1S6,+
chr15,48623291,48635566,DUT,+
chr15,49030134,49103343,CEP152,-
chr15,49170289,49172380,EID1,+
chr15,49417470,49447854,COPS2,-
chr15,50569388,50647626,GABPB1,-
chr15,50716573,50793280,USP8,+
chr15,50849354,50979012,TRPM7,-
chr15,52230221,52263998,LEO1,-
chr15,52311410,52358462,MAPK6,+
chr15,52484514,52587995,MYO5C,-
chr15,52839241,52861643,ARPP19,-
chr15,55473511,55489231,RSL24D1,-
chr15,55611132,55647846,PIGB,+
chr15,57998718,58009755,POLR2M,+
chr15,59171243,59225875,SLTM,-
chr15,59279786,59389618,RNF111,+
chr15,59397283,59417244,CCNB2,+
chr15,59930260,59949740,GTF2A2,-
chr15,59951344,59981733,BNIP2,-
chr15,60711807,60771359,ICE2,-
chr15,63334837,63364114,TPM1,+
chr15,63445538,63449741,RPS27L,-
chr15,63796709,63886839,USP3,+
chr15,63889551,63894627,FBXL22,+
chr15,64364757,64386207,FAM96A,-
chr15,64388082,64436433,SNX1,+
chr15,64443915,64449680,SNX22,+
chr15,64448013,64455354,PPIB,-
chr15,64457715,64648458,CSNK1G1,-
chr15,64657192,64673709,PCLAF,-
chr15,64680002,64747502,TRIP4,+
chr15,64979772,64995480,OAZ2,-
chr15,65107828,65117867,PIF1,-
chr15,65134081,65160201,PLEKHO2,+
chr15,65255361,65282284,SPG21,-
chr15,65293849,65321977,MTFMT,-
chr15,65385341,65398697,UBAP1L,-
chr15,65409716,65426174,PDCD7,-
chr15,65440556,65477758,CLPX,-
chr15,65550431,65579181,PARP16,-
chr15,65734800,65810051,DPP8,-
chr15,65822826,65870693,HACD3,+
chr15,65871094,65903627,INTS14,-
chr15,65903742,65953256,SLC24A1,+
chr15,65951460,66084631,DENND4A,-
chr15,66161796,66184329,RAB11A,+
chr15,66585594,66626236,DIS3L,+
chr15,66629007,66649054,TIPIN,-
chr15,66679210,66783882,MAP2K1,+
chr15,66782085,66790153,SNAPC5,-
chr15,66791652,66797193,RPL4,-
chr15,66797420,66841823,ZWILCH,+
chr15,66839805,66857835,LCTL,-
chr15,66994673,67074338,SMAD6,+
chr15,67358194,67487533,SMAD3,+
chr15,67493012,67547536,AAGAB,-
chr15,67547137,67794142,IQCH,+
chr15,67813521,67819641,C15orf61,+
chr15,67835020,68099455,MAP2K5,+
chr15,68112041,68126174,SKOR1,+
chr15,68346516,68483802,PIAS1,+
chr15,68483042,68498448,CALML4,-
chr15,68499329,68522080,CLN6,-
chr15,68570140,68588203,FEM1B,+
chr15,69070873,69113261,ANP32A,-
chr15,69452935,69564544,GLCE,+
chr15,69591293,69699976,PAQR5,+
chr15,69706584,69740766,KIF23,+
chr15,69745158,69747884,RPLP1,+
chr15,70340128,70390256,TLE3,-
chr15,70946892,71055850,UACA,-
chr15,71123862,71146604,LARP6,-
chr15,71145577,71342436,LRRC49,+
chr15,71173680,71184772,THAP10,-
chr15,72102887,72110600,NR2E3,+
chr15,72118350,72410440,MYO9A,-
chr15,72409191,72433311,SENP8,+
chr15,72452146,72490136,GRAMD2,-
chr15,72491369,72523965,PKM,-
chr15,72533521,72564916,PARP6,-
chr15,72577067,72612525,CELF6,-
chr15,72635775,72668814,HEXA,-
chr15,72766666,72878896,ARIH1,+
chr15,72947037,72959738,GOLGA6B,+
chr15,72978519,73030817,BBS4,+
chr15,73043707,73076126,ADPGK,-
chr15,73852343,73925753,NPTN,-
chr15,73976621,74006859,CD276,+
chr15,74218798,74244482,LOXL1,+
chr15,74275558,74286963,STOML1,-
chr15,74287013,74340160,PML,+
chr15,74362197,74374891,GOLGA6A,-
chr15,74701624,74726300,SEMA7A,-
chr15,74738317,74753529,UBL7,-
chr15,74833517,74890472,ARID3B,+
chr15,74900712,74922542,CLK3,+
chr15,74922898,74988386,EDC3,-
chr15,75011882,75017951,CYP1A1,-
chr15,75105193,75118099,LMAN1L,+
chr15,75128456,75135552,ULK3,-
chr15,75136070,75165720,SCAMP2,-
chr15,75182345,75191798,MPI,+
chr15,75192327,75199235,FAM219B,-
chr15,75212615,75230495,COX5A,-
chr15,75247442,75249775,RPP25,-
chr15,75287875,75313836,SCAMP5,+
chr15,75315895,75343067,PPCDC,+
chr15,75494220,75504510,C15orf39,+
chr15,75575181,75588148,GOLGA6D,+
chr15,75628336,75632618,COMMD4,+
chr15,75639330,75647592,NEIL1,+
chr15,75648132,75660968,MAN2C1,-
chr15,75661719,75748124,SIN3A,-
chr15,75759461,75871632,PTPN9,-
chr15,75890423,75918719,SNUPN,-
chr15,75941347,75950968,SNX33,+
chr15,76016318,76020027,ODF3L1,+
chr15,76135626,76193388,UBE2Q2,+
chr15,76196199,76227609,FBXO22,+
chr15,76234313,76304785,NRG4,-
chr15,76508627,76603810,ETFA,-
chr15,76629064,76634816,ISL2,+
chr15,76640525,77176217,SCAPER,-
chr15,77223961,77242601,RCN2,+
chr15,77336358,77363570,TSPAN3,-
chr15,77400497,77712446,PEAK1,-
chr15,77712992,77777945,HMG20A,+
chr15,77905365,78113242,LINGO1,-
chr15,78287326,78369994,TBC1D2B,-
chr15,78396947,78423877,CIB2,-
chr15,78441718,78462884,IDH3A,+
chr15,78575576,78592068,WDR61,-
chr15,78730517,78793798,IREB2,+
chr15,78799905,78829715,HYKK,+
chr15,78832746,78841604,PSMA4,+
chr15,78857861,78887611,CHRNA5,+
chr15,79165122,79190081,MORF4L1,+
chr15,79214091,79237440,CTSH,-
chr15,79603403,79706228,TMED3,+
chr15,79724857,79764642,KIAA1024,+
chr15,80135888,80215448,ST20-MTHFS,-
chr15,80135888,80189627,MTHFS,-
chr15,80191181,80215664,ST20,-
chr15,80351909,80430735,ZFAND6,+
chr15,80445232,80478924,FAH,+
chr15,81071683,81244003,CEMIP,+
chr15,81268084,81282219,MESDC2,-
chr15,81293294,81296345,MESDC1,+
chr15,81605006,81616524,STARD5,-
chr15,82334118,82338484,MEX3B,-
chr15,82422560,82555104,EFL1,-
chr15,82555151,82577268,SAXO2,+
chr15,82821157,82824952,RPS17,-
chr15,82929673,82939197,GOLGA6L10,-
chr15,83211950,83316356,CPEB1,-
chr15,83328032,83378660,AP3B2,-
chr15,83424116,83474822,FSD2,-
chr15,83478379,83503613,WHAMM,+
chr15,83657714,83680393,C15orf40,-
chr15,83685174,83736106,BTBD1,-
chr15,83806803,83876770,HDGFRP3,-
chr15,83924654,83952209,BNC1,-
chr15,84115979,84287495,SH3GL3,+
chr15,84841241,84850985,UBE2Q2L,+
chr15,85144248,85166947,ZSCAN2,+
chr15,85184725,85197574,WDR73,-
chr15,85198359,85201802,NMB,-
chr15,85212767,85259691,SEC11A,-
chr15,85359910,85416713,ALPK3,+
chr15,85523743,85682376,PDE8A,+
chr15,85923846,86292589,AKAP13,+
chr15,86302556,86338189,KLHL25,-
chr15,89002708,89010633,MRPL46,-
chr15,89010683,89023998,MRPS11,+
chr15,89055710,89089934,DET1,-
chr15,89164526,89175512,AEN,+
chr15,89178867,89199575,ISG20,+
chr15,89420515,89438857,HAPLN3,-
chr15,89441913,89456700,MFGE8,-
chr15,89631380,89745591,ABHD2,+
chr15,89753097,89764922,RLBP1,-
chr15,89787193,89860362,FANCI,+
chr15,89859535,89878026,POLG,-
chr15,90118817,90171254,TICRR,+
chr15,90171200,90198682,KIF7,-
chr15,90207597,90222648,PLIN1,-
chr15,90224761,90234015,PEX11A,-
chr15,90234027,90286869,WDR93,+
chr15,90373830,90456222,C15orf38-AP3S2,-
chr15,90373830,90437617,AP3S2,-
chr15,90439763,90456222,ARPIN,-
chr15,90544722,90625432,ZNF710,+
chr15,90627209,90645786,IDH2,-
chr15,90728151,90772892,SEMA4B,+
chr15,90773476,90777279,CIB1,-
chr15,90777486,90785312,GDPGP1,+
chr15,90808894,90815443,NGRN,+
chr15,90895476,90904715,ZNF774,+
chr15,90931472,91045475,IQGAP1,+
chr15,91073117,91188577,CRTC3,+
chr15,91260557,91358692,BLM,+
chr15,91411821,91426688,FURIN,+
chr15,91427664,91439006,FES,+
chr15,91445447,91465815,MAN2A2,+
chr15,91473409,91497323,UNC45A,+
chr15,91498105,91506355,RCCD1,+
chr15,91509267,91537881,PRC1,-
chr15,91541645,91565851,VPS33B,-
chr15,93443550,93571237,CHD2,+
chr15,93586635,93617216,RGMA,-
chr15,96869156,96883492,NR2F2,+
chr15,99645285,99675800,SYNM,+
chr15,99676527,99791431,TTC23,-
chr15,99791566,99930937,LRRC28,+
chr15,100106132,100256693,MEF2A,+
chr15,100267605,100273649,LYSMD4,-
chr15,100511642,100882210,ADAMTS17,-
chr15,101109427,101142445,LINS1,-
chr15,101142754,101191906,ASB7,+
chr15,101715927,101792137,CHSY1,-
chr15,101811113,101817725,SELENOS,-
chr15,101821714,101835487,SNRPA1,-
chr15,102173179,102192594,TM2D3,-
chr15,102193954,102264645,TARSL2,-
chr15,102277296,102287073,LOC100128108,-
chr16,96978,103632,POLR3K,-
chr16,103828,107669,SNRNP25,+
chr16,108057,122629,RHBDF1,-
chr16,128168,135850,MPG,+
chr16,135799,188697,NPRL3,-
chr16,238967,279481,LUC7L,-
chr16,284544,316124,FAM234A,+
chr16,417383,420569,MRPL28,-
chr16,446754,450754,NME4,+
chr16,451857,462487,DECR2,+
chr16,475667,572481,RAB11FIP3,+
chr16,616994,619495,NHLRC4,+
chr16,639356,679273,RAB40C,+
chr16,681011,684116,WFIKKN1,+
chr16,691803,698474,MCRIP2,+
chr16,699362,717829,WDR90,+
chr16,718082,724174,RHOT2,+
chr16,725665,728268,RHBDL1,+
chr16,730110,732768,STUB1,+
chr16,731665,734446,JMJD8,-
chr16,734621,740424,WDR24,-
chr16,772581,776473,CCDC78,-
chr16,779752,791038,NARFL,-
chr16,838621,848074,CHTF18,+
chr16,855442,863861,PRR25,+
chr16,903633,1020984,LMF1,-
chr16,1271650,1275254,TPSG1,-
chr16,1383605,1399442,BAIAP3,+
chr16,1413205,1429684,UNKL,-
chr16,1484388,1494490,CCDC154,-
chr16,1494933,1525085,CLCN7,-
chr16,1543351,1560460,TELO2,+
chr16,1560427,1662109,IFT140,-
chr16,1578741,1605581,TMEM204,+
chr16,1728277,1752073,HN1L,+
chr16,1756183,1820318,MAPK8IP3,+
chr16,1823228,1826239,EME2,+
chr16,1826712,1832581,SPSB3,-
chr16,1832923,1839192,NUBP2,+
chr16,1840413,1843734,IGFALS,-
chr16,1859103,1877195,HAGH,-
chr16,1877224,1890208,FAHD1,+
chr16,1988229,1993327,MSRB1,-
chr16,2012061,2014827,RPS2,-
chr16,2016874,2018976,RNF151,+
chr16,2022063,2028751,TBL3,+
chr16,2028917,2031550,NOXO1,-
chr16,2034149,2037750,GFER,+
chr16,2047652,2059822,ZNF598,-
chr16,2083264,2089027,SLC9A3R2,+
chr16,2089815,2097870,NTHL1,-
chr16,2097895,2138721,TSC2,+
chr16,2138710,2185899,PKD1,-
chr16,2198144,2204166,RAB26,+
chr16,2205798,2228130,TRAF7,+
chr16,2255177,2259418,MLST8,+
chr16,2261602,2264822,PGP,-
chr16,2273488,2285743,E4F1,+
chr16,2289872,2301602,ECI1,-
chr16,2303116,2318413,RNPS1,-
chr16,2479394,2508859,CCNF,+
chr16,2510114,2514964,C16orf59,+
chr16,2521499,2524146,NTN3,+
chr16,2563726,2570224,ATP6V0C,+
chr16,2570362,2580955,AMDHD2,+
chr16,2732494,2759031,KCTD5,+
chr16,2762418,2770552,PRSS27,-
chr16,2802329,2821413,SRRM2,+
chr16,2821414,2827297,ELOB,-
chr16,2933195,2949383,FLYWCH2,+
chr16,2961979,3001209,FLYWCH1,+
chr16,3014216,3018384,KREMEN2,+
chr16,3019245,3023490,PAQR4,+
chr16,3022791,3030540,PKMYT1,-
chr16,3074019,3077756,THOC6,+
chr16,3096681,3110727,MMP25,+
chr16,3162562,3170518,ZNF205,+
chr16,3185056,3192805,ZNF213,+
chr16,3272324,3285457,ZNF200,-
chr16,3333486,3341460,ZNF263,+
chr16,3348807,3355439,TIGD7,-
chr16,3355405,3368576,ZNF75A,+
chr16,3432080,3451065,ZSCAN32,-
chr16,3451189,3459364,ZNF174,+
chr16,3482421,3493537,ZNF597,-
chr16,3493610,3536963,NAA60,+
chr16,3550930,3589048,CLUAP1,+
chr16,3631181,3661607,SLX4,-
chr16,3702939,3708096,DNASE1,+
chr16,3708037,3767598,TRAP1,-
chr16,4307186,4323001,TFAP4,-
chr16,4364761,4389598,GLIS2,+
chr16,4390251,4466962,CORO7-PAM16,-
chr16,4390251,4401373,PAM16,-
chr16,4404542,4466962,CORO7,-
chr16,4421848,4433529,VASN,+
chr16,4475805,4506776,DNAJA3,+
chr16,4511677,4524896,NMRAL1,-
chr16,4524703,4560348,HMOX2,+
chr16,4560675,4588816,CDIP1,-
chr16,4658883,4664927,UBALD1,-
chr16,4674824,4740975,MGRN1,+
chr16,4746510,4784378,ANKS3,-
chr16,4784288,4799397,C16orf71,+
chr16,4798391,4817219,ZNF500,-
chr16,4838397,4846492,SMIM22,+
chr16,4853203,4897389,GLYR1,-
chr16,4898380,4932402,UBN1,+
chr16,5074844,5083942,NAGPA,-
chr16,5121809,5137380,ALG1,+
chr16,5134300,5147821,EEF2KMT,-
chr16,8715496,8740079,METTL22,+
chr16,8889036,8891505,TMEM186,-
chr16,8891669,8943194,PMM2,+
chr16,8946798,8962869,CARHSP1,-
chr16,8985950,9050237,USP7,-
chr16,9185536,9213555,C16orf72,+
chr16,10622278,10674573,EMP2,-
chr16,10837642,10863208,NUBP1,+
chr16,11022747,11036257,DEXI,-
chr16,11038344,11276046,CLEC16A,+
chr16,11439294,11445620,RMI2,+
chr16,11772935,11836734,TXNDC11,-
chr16,11844441,11891114,ZC3H7A,-
chr16,11928052,11945442,RSL1D1,-
chr16,11961984,12010519,GSPT1,-
chr16,12058963,12061925,TNFRSF17,+
chr16,14014013,14046205,ERCC4,+
chr16,14165169,14360636,MKL2,+
chr16,14529556,14724128,PARN,-
chr16,14726667,14763093,BFAR,+
chr16,14927642,14990014,NOMO1,+
chr16,15031299,15045931,NPIPA1,+
chr16,15068819,15233267,PDXDC1,+
chr16,15131709,15149936,NTAN1,-
chr16,15153878,15188192,RRN3,-
chr16,15457480,15472151,NPIPA5,-
chr16,15688225,15737023,KIAA0430,-
chr16,15737123,15820210,NDE1,+
chr16,15959575,15982506,FOPNL,-
chr16,16243421,16317328,ABCC6,-
chr16,16326388,16388668,NOMO3,+
chr16,18411775,18426519,NPIPA8,-
chr16,18511181,18573434,NOMO2,-
chr16,18794276,18801656,RPS15A,-
chr16,18802988,18813000,ARL6IP1,-
chr16,18816174,18937726,SMG1,-
chr16,19078916,19091417,COQ7,+
chr16,19125253,19132952,ITPRIPL2,+
chr16,19513014,19533467,GDE1,-
chr16,19535178,19564730,CCP110,+
chr16,19566736,19712485,C16orf62,+
chr16,19717673,19729492,KNOP1,-
chr16,20744985,20753286,THUMPD1,-
chr16,20791514,20817795,ERI2,-
chr16,20817766,20860990,LOC81691,+
chr16,20866246,20911680,DCUN1D3,-
chr16,20911189,20936328,LYRM1,+
chr16,21413454,21436658,NPIPB3,-
chr16,21610796,21668794,METTL9,+
chr16,21845883,21869077,NPIPB4,-
chr16,21964384,21994981,UQCRC2,+
chr16,21995185,22012431,PDZD9,-
chr16,22019455,22095975,C16orf52,+
chr16,22217591,22300066,EEF2K,+
chr16,22308695,22346424,POLR3E,+
chr16,22357256,22385938,CDR2,-
chr16,22524843,22547842,NPIPB5,+
chr16,23399813,23464512,COG7,-
chr16,23474862,23521815,GGA2,-
chr16,23533333,23568696,EARS2,-
chr16,23568861,23585710,UBFD1,+
chr16,23592334,23607639,NDUFAB1,-
chr16,23614482,23652678,PALB2,-
chr16,23652686,23685068,DCTN5,+
chr16,23690092,23701688,PLK1,+
chr16,24550907,24584184,RBBP6,+
chr16,24741048,24837548,TNRC6A,+
chr16,24930704,25026699,ARHGAP17,-
chr16,25123046,25189551,LCMT1,+
chr16,25247321,25268855,ZKSCAN2,-
chr16,27214806,27233089,KDM8,+
chr16,27236314,27280113,NSMCE1,-
chr16,27471933,27561251,GTF3C1,-
chr16,27561467,27791692,KIAA0556,+
chr16,28353837,28374181,NPIPB6,-
chr16,28390901,28415206,EIF3CL,-
chr16,28477973,28503403,CLN3,-
chr16,28565248,28603111,SGF29,+
chr16,28603263,28608391,SULT1A2,-
chr16,28616907,28621365,SULT1A1,-
chr16,28649681,28669951,NPIPB8,+
chr16,28722737,28747051,EIF3C,+
chr16,28763755,28784144,NPIPB9,+
chr16,28834368,28848558,ATXN2L,+
chr16,28853731,28857729,TUFM,-
chr16,28857920,28885534,SH2B1,+
chr16,28889808,28915830,ATP2A1,+
chr16,28915741,28936532,RABEP2,-
chr16,28943259,28950668,CD19,+
chr16,28962317,28977786,NFATC2IP,+
chr16,28986095,28995869,SPNS1,+
chr16,28996146,29002104,LAT,+
chr16,29392638,29415123,NPIPB11,-
chr16,29454225,29466285,BOLA2-SMG1P6,-
chr16,29465821,29469545,SLX1B,+
chr16,29471206,29476301,SULT1A4,+
chr16,29690328,29710020,QPRT,+
chr16,29802033,29816706,KIF22,+
chr16,29817416,29822504,MAZ,+
chr16,29823408,29827202,PRRT2,+
chr16,29827527,29833816,PAGR1,+
chr16,29831714,29859360,MVP,+
chr16,29869676,29874609,CDIPT,-
chr16,29882479,29910585,SEZ6L2,-
chr16,29917656,29937553,KCTD13,-
chr16,29973350,29984373,TMEM219,+
chr16,29985187,30003582,TAOK2,+
chr16,30003641,30007417,HIRIP3,-
chr16,30007529,30017111,INO80E,+
chr16,30016834,30024917,DOC2A,-
chr16,30064410,30081741,ALDOA,+
chr16,30087296,30096698,PPP4C,+
chr16,30097113,30103205,TBX6,-
chr16,30103636,30107537,YPEL3,-
chr16,30116130,30124878,GDPD3,-
chr16,30125425,30134630,MAPK3,-
chr16,30194730,30200397,CORO1A,+
chr16,30205163,30208887,SLX1A,+
chr16,30210548,30215650,SULT1A3,+
chr16,30234055,30259734,NPIPB13,-
chr16,30362086,30366682,CD2BP2,-
chr16,30389453,30394171,43709,-
chr16,30389632,30411429,ZNF48,+
chr16,30418734,30429916,ZNF771,+
chr16,30435018,30441373,DCTPP1,-
chr16,30454945,30457296,SEPHS2,-
chr16,30483982,30534506,ITGAL,+
chr16,30535321,30537910,ZNF768,-
chr16,30541687,30546291,ZNF747,-
chr16,30565084,30569642,ZNF764,-
chr16,30581006,30583728,ZNF688,-
chr16,30591993,30597092,ZNF785,-
chr16,30613878,30621707,ZNF689,-
chr16,30662022,30667761,PRR14,+
chr16,30710461,30751450,SRCAP,+
chr16,30751511,30756517,TMEM265,+
chr16,30759619,30772497,PHKG2,+
chr16,30768743,30773565,CCDC189,-
chr16,30772932,30787628,RNF40,+
chr16,30789775,30798540,ZNF629,-
chr16,30845361,30905623,BCL7C,-
chr16,30907927,30914881,CTF1,+
chr16,30934375,30960104,FBXL19,+
chr16,30960404,30966259,ORAI3,+
chr16,30968614,30995985,SETD1A,+
chr16,31044415,31051489,STX4,+
chr16,31072163,31085641,ZNF668,-
chr16,31085742,31094833,ZNF646,+
chr16,31094744,31100130,PRSS53,-
chr16,31102162,31106320,VKORC1,-
chr16,31119614,31124112,BCKDK,+
chr16,31128984,31142714,KAT8,+
chr16,31142753,31147083,PRSS8,-
chr16,31191430,31206192,FUS,+
chr16,31404632,31437826,ITGAD,+
chr16,31446884,31454348,ZNF843,-
chr16,31469593,31478488,ARMC5,+
chr16,31500795,31519740,C16orf58,-
chr16,31724549,31772886,ZNF720,+
chr16,31885078,31928629,ZNF267,+
chr16,46612502,46655314,SHCBP1,-
chr16,46691890,46723144,VPS35,-
chr16,46723557,46732306,ORC6,+
chr16,46835958,46865074,C16orf87,-
chr16,46918291,46965209,GPT2,+
chr16,46989273,47007625,DNAJA2,-
chr16,47188297,47495185,ITFG1,-
chr16,47495209,47735434,PHKB,+
chr16,48278077,48396910,LONP2,+
chr16,48394441,48399784,SIAH1,-
chr16,48572636,48644120,N4BP1,-
chr16,50059116,50070999,CNEP1R1,+
chr16,50099851,50141183,HEATR3,+
chr16,50186828,50269221,PAPD5,+
chr16,51169885,51185183,SALL1,-
chr16,53088944,53361414,CHD9,+
chr16,53468331,53525560,RBL2,+
chr16,53524951,53537216,AKTIP,-
chr16,53729542,53737850,RPGRIP1L,-
chr16,53737874,54148379,FTO,+
chr16,54317211,54320378,IRX3,-
chr16,54965110,54968397,IRX5,+
chr16,56395363,56458907,AMFR,-
