chr,start,end,gene_symbol,strand
chr5,40841409,40855456,CARD6,+
chr5,40909353,40984742,C7,+
chr5,40998121,41071444,MROH2B,-
chr5,41142247,41261540,C6,-
chr5,41307047,41510730,PLCXD3,-
chr5,42423876,42721980,GHR,+
chr5,42756919,42802539,CCDC152,+
chr5,43376746,43412493,CCL28,-
chr5,44305096,44388784,FGF10,-
chr5,45255051,45696220,HCN1,-
chr5,49961732,50142356,PARP8,+
chr5,52776263,52782304,FST,+
chr5,54273694,54281414,ESM1,-
chr5,54320106,54329960,GZMK,+
chr5,54398473,54406080,GZMA,+
chr5,55033844,55112974,DDX4,+
chr5,55147206,55218682,IL31RA,+
chr5,55395506,55529186,ANKRD55,-
chr5,55807220,55902059,C5orf67,-
chr5,56775842,56778636,ACTBL2,-
chr5,57787261,57792185,GAPT,+
chr5,58264864,59783925,PDE4D,-
chr5,60047615,60140101,ELOVL7,-
chr5,60933607,61002362,C5orf64,+
chr5,63255874,63258119,HTR1A,-
chr5,63461669,63668696,RNF180,+
chr5,63801773,63908126,RGS7BP,+
chr5,66124603,66465423,MAST4,+
chr5,66478102,66492617,CD180,-
chr5,71735725,71803249,ZNF366,-
chr5,72416387,72427644,TMEM171,+
chr5,72921982,73237818,ARHGEF28,+
chr5,74323288,74326724,GCNT4,-
chr5,75379238,75649764,SV2C,+
chr5,75843233,76003957,IQGAP2,+
chr5,75911306,75919259,F2RL2,-
chr5,76145825,76217056,S100Z,+
chr5,76248679,76265299,CRHBP,+
chr5,76506705,76724081,PDE8B,+
chr5,78293386,78365497,DMGDH,-
chr5,78365546,78385897,BHMT2,+
chr5,78407603,78428113,BHMT,+
chr5,79331121,79379110,THBS4,+
chr5,80256507,80525981,RASGRF2,+
chr5,80625946,80689988,ACOT12,-
chr5,82934016,83016896,HAPLN1,-
chr5,83236413,83680685,EDIL3,-
chr5,88014057,88119744,MEF2C,-
chr5,94041241,94620279,MCTP1,-
chr5,94727047,94786144,FAM81B,+
chr5,94994018,95018714,SPATA9,-
chr5,95726039,95768985,PCSK1,-
chr5,96211642,96255420,ERAP2,+
chr5,96427573,96478520,LIX1,-
chr5,101707485,101834720,SLCO6A1,-
chr5,109755196,110062450,TMEM232,-
chr5,110560239,110830584,CAMK4,+
chr5,111064999,111312628,NREP,-
chr5,111478138,111755013,EPB41L4A,-
chr5,113698015,113832197,KCNN2,+
chr5,115298150,115363299,LVRN,+
chr5,115387162,115394827,ARL14EPL,+
chr5,118668869,118730299,TNFAIP8,+
chr5,118965253,118971517,FAM170A,+
chr5,119799972,120023027,PRR16,+
chr5,121465207,121489266,ZNF474,+
chr5,121495870,121518358,LOC100505841,+
chr5,121647763,121799914,SNCAIP,+
chr5,125695787,125829853,GRAMD3,+
chr5,126984712,126994322,CTXN3,+
chr5,127039080,127277209,CCDC192,+
chr5,129083883,129100756,KIAA1024L,+
chr5,129240522,129522327,CHSY3,+
chr5,131142682,131281391,MEIKIN,-
chr5,131285665,131347761,ACSL6,-
chr5,131396346,131398896,IL3,+
chr5,131409484,131411863,CSF2,+
chr5,131528302,131562935,P4HA2,-
chr5,131877135,131879214,IL5,-
chr5,131993864,131996801,IL13,+
chr5,132149015,132152489,SOWAHA,+
chr5,132532151,132948223,FSTL4,-
chr5,134779903,134783038,DCANP1,-
chr5,134784557,134788089,TIFAB,-
chr5,134906368,134914969,CXCL14,-
chr5,135227934,135231516,IL9,-
chr5,135364583,135399507,TGFBI,+
chr5,135548998,135701164,TRPC7,-
chr5,136310986,136835018,SPOCK1,-
chr5,136953188,137071779,KLHL3,-
chr5,137419580,137427230,WNT8A,+
chr5,137450860,137475132,NME5,-
chr5,137588068,137610253,GFRA3,-
chr5,138784242,138842328,ECSCR,-
chr5,138855112,138862375,TMEM173,-
chr5,139175405,139224048,PSD2,+
chr5,140165720,140391929,PCDHA1,+
chr5,140174443,140391929,PCDHA2,+
chr5,140180782,140391929,PCDHA3,+
chr5,140186658,140391929,PCDHA4,+
chr5,140201360,140391929,PCDHA5,+
chr5,140207506,140391929,PCDHA6,+
chr5,140213968,140391929,PCDHA7,+
chr5,140220906,140391929,PCDHA8,+
chr5,140227356,140391929,PCDHA9,+
chr5,140235467,140391929,PCDHA10,+
chr5,140247097,140391929,PCDHA11,+
chr5,140254886,140391929,PCDHA12,+
chr5,140261853,140391929,PCDHA13,+
chr5,140306301,140391929,PCDHAC1,+
chr5,140345746,140391929,PCDHAC2,+
chr5,140430960,140433547,PCDHB1,+
chr5,140474190,140476964,PCDHB2,+
chr5,140479825,140483411,PCDHB3,+
chr5,140501331,140505205,PCDHB4,+
chr5,140514787,140517709,PCDHB5,+
chr5,140529602,140532868,PCDHB6,+
chr5,140552201,140555957,PCDHB7,+
chr5,140557370,140560081,PCDHB8,+
chr5,140561264,140565796,PCDHB16,+
chr5,140566700,140571111,PCDHB9,+
chr5,140571951,140575213,PCDHB10,+
chr5,140579347,140582618,PCDHB11,+
chr5,140588290,140591698,PCDHB12,+
chr5,140593490,140596993,PCDHB13,+
chr5,140601897,140605860,PCDHB14,+
chr5,140710251,140892546,PCDHGA1,+
chr5,140718326,140892546,PCDHGA2,+
chr5,140723600,140892546,PCDHGA3,+
chr5,140729827,140892546,PCDHGB1,+
chr5,140734591,140892546,PCDHGA4,+
chr5,140739702,140892546,PCDHGB2,+
chr5,140743897,140892546,PCDHGA5,+
chr5,140749830,140892546,PCDHGB3,+
chr5,140753650,140892546,PCDHGA6,+
chr5,140762305,140892546,PCDHGA7,+
chr5,140767451,140892546,PCDHGB4,+
chr5,140771482,140892546,PCDHGA8,+
chr5,140777694,140892546,PCDHGB5,+
chr5,140782519,140892546,PCDHGA9,+
chr5,140787769,140892546,PCDHGB6,+
chr5,140792742,140892546,PCDHGA10,+
chr5,140800536,140892546,PCDHGA11,+
chr5,140810157,140892546,PCDHGA12,+
chr5,140868807,140871444,PCDHGC5,+
chr5,141032967,141061800,ARAP3,-
chr5,141232675,141257975,PCDH1,-
chr5,141971742,142077635,FGF1,-
chr5,143191725,143200284,HMHB1,+
chr5,145239295,145252531,GRXCR2,-
chr5,145969066,146461083,PPP2R2B,-
chr5,146614578,146767418,STK32A,+
chr5,146770370,146889619,DPYSL3,-
chr5,146965001,147162411,JAKMIP2,-
chr5,147204142,147218794,SPINK1,-
chr5,147258273,147261756,SCGB3A2,+
chr5,147272270,147286101,C5orf46,-
chr5,147443534,147516925,SPINK5,+
chr5,147548108,147555182,SPINK14,+
chr5,147582356,147594700,SPINK6,+
chr5,147648422,147665773,SPINK13,+
chr5,147691989,147695482,SPINK7,+
chr5,147715121,147719412,SPINK9,+
chr5,147830594,148016624,HTR4,-
chr5,148361712,148442737,SH3TC2,-
chr5,148521009,148640002,ABLIM3,+
chr5,148753829,148783765,IL17B,-
chr5,149237518,149324356,PDE6A,-
chr5,149493401,149535422,PDGFRB,-
chr5,149546343,149564121,CDX1,+
chr5,149569423,149590635,SLC6A7,+
chr5,149599053,149669403,CAMK2A,-
chr5,149675901,149682525,ARSI,-
chr5,149980641,150031903,SYNPO,+
chr5,150040402,150058930,MYOZ3,+
chr5,150226084,150281964,IRGM,+
chr5,150655925,150683334,SLC36A3,-
chr5,150694538,150727151,SLC36A2,-
chr5,150883652,150948505,FAT2,-
chr5,151771101,151784840,NMUR2,-
chr5,152870083,153193429,GRIA1,+
chr5,153570294,153800544,GALNT10,+
chr5,154393314,154397692,KIF4B,+
chr5,155753766,156194799,SGCD,+
chr5,156346292,156390266,TIMD4,-
chr5,156456423,156486130,HAVCR1,-
chr5,156512842,156536248,HAVCR2,-
chr5,156589342,156593279,FAM71B,-
chr5,156607906,156682109,ITK,+
chr5,156887026,156901730,NIPAL4,+
chr5,156904311,157002831,ADAM19,-
chr5,157052686,157098488,SOX30,-
chr5,157098560,157107162,C5orf52,+
chr5,158741790,158757481,IL12B,-
chr5,159343739,159400017,ADRA1B,+
chr5,159614373,159665729,FABP6,+
chr5,159774760,159797648,C1QTNF2,-
chr5,159990126,160279219,ATP10B,-
chr5,160715435,160975130,GABRB2,-
chr5,161112657,161129598,GABRA6,+
chr5,161274196,161326965,GABRA1,+
chr5,161494647,161582545,GABRG2,+
chr5,166711842,167691162,TENM2,+
chr5,168088737,168728133,SLIT3,-
chr5,169064250,169510386,DOCK2,+
chr5,169288309,169407761,FAM196B,-
chr5,169532916,169536729,FOXI1,+
chr5,169659920,169673235,C5orf58,+
chr5,169673236,169724846,LCP2,-
chr5,169780490,170163636,KCNIP1,+
chr5,169805164,169816681,KCNMB1,-
chr5,170210722,170241051,GABRP,+
chr5,171212875,171218092,SMIM23,+
chr5,172182505,172189565,LOC101928093,+
chr5,173416161,173433143,C5orf47,+
chr5,173472606,173536182,HMP19,+
chr5,174867674,174871163,DRD1,-
chr5,175085039,175113245,HRH2,+
chr5,175298500,175311023,CPLX2,+
chr5,176811431,176825849,SLC34A1,+
chr5,177150364,177207505,FAM153A,-
chr5,178368191,178393434,ZNF454,+
chr5,178405327,178422124,GRM6,-
chr5,178487415,178510978,ZNF354C,+
chr5,178537851,178772431,ADAMTS2,-
chr5,180326076,180377906,BTNL8,+
chr5,180415844,180433727,BTNL3,+
chr5,180630117,180632293,TRIM7,-
chr6,391738,411443,IRF4,+
chr6,2663862,2751200,MYLK4,-
chr6,6144310,6320924,F13A1,-
chr6,6588933,6655216,LY86,+
chr6,10585992,10629601,GCNT2,+
chr6,11183530,11382581,NEDD9,-
chr6,11713887,11779280,ADTRP,-
chr6,12716887,13288075,PHACTR1,+
chr6,13925097,13980240,RNF182,+
chr6,17102488,17131603,STMND1,+
chr6,17281808,17294102,RBM24,+
chr6,22287472,22303082,PRL,-
chr6,22569677,22571891,HDGFL1,+
chr6,24126413,24147757,NRSN1,+
chr6,24171982,24383520,DCDC2,-
chr6,24839586,25042516,FAM65B,-
chr6,25652428,25702011,SCGN,+
chr6,25754926,25781403,SLC17A4,+
chr6,25783124,25832287,SLC17A1,-
chr6,25845327,25874471,SLC17A3,-
chr6,25912981,25930954,SLC17A2,-
chr6,26087508,26095469,HFE,+
chr6,28471072,28483570,GPX6,-
chr6,30908776,30921998,DPCR1,+
chr6,31512227,31514625,ATP6V1G2,-
chr6,31514627,31526606,NFKBIL1,+
chr6,31686424,31689511,LY6G6C,-
chr6,31867393,31869769,ZBTB12,-
chr6,31919863,31926864,NELFE,-
chr6,31926580,31937532,SKIV2L,+
chr6,32006092,32009447,CYP21A2,+
chr6,32116139,32119720,PRRT1,-
chr6,32485150,32498006,HLA-DRB5,-
chr6,32812985,32821748,TAP1,-
chr6,32971958,32977389,HLA-DOA,-
chr6,33130468,33160245,COL11A2,-
chr6,33176285,33180499,RING1,+
chr6,33267470,33282164,TAPBP,-
chr6,33689442,33714762,IP6K3,-
chr6,33986419,34123399,GRM4,-
chr6,34433837,34503000,PACSIN1,+
chr6,34505578,34524110,SPDEF,-
chr6,35085847,35109187,TCP11,-
chr6,35704808,35716690,ARMC12,+
chr6,35748830,35755841,CLPSL1,+
chr6,35762758,35765121,CLPS,-
chr6,35773070,35791852,LHFPL5,+
chr6,35911290,35992413,SLC26A8,-
chr6,36210944,36276372,PNPLA1,+
chr6,36283533,36304662,C6orf222,-
chr6,36321997,36355577,ETV7,-
chr6,36665627,36700960,RAB44,+
chr6,36708554,36725186,CPNE5,-
chr6,36916038,36932613,PI16,+
chr6,36973422,36996845,FGD2,+
chr6,38136226,38563843,BTBD9,-
chr6,38683116,38998574,DNAH8,+
chr6,39016556,39059079,GLP1R,+
chr6,39266776,39282237,KCNK17,-
chr6,39282473,39290330,KCNK16,-
chr6,39302875,39399150,KIF6,-
chr6,40359372,40555203,LRFN2,-
chr6,41116997,41122087,TREML1,-
chr6,41126243,41130924,TREM2,-
chr6,41157486,41168925,TREML2,-
chr6,41196061,41206120,TREML4,+
chr6,41241342,41254483,TREM1,-
chr6,41303527,41318625,NCR2,+
chr6,41604914,41621982,MDFI,+
chr6,41651715,41703997,TFEB,-
chr6,41704448,41715139,PGC,-
chr6,42068856,42110715,C6orf132,-
chr6,42123114,42147821,GUCA1A,+
chr6,42883726,42893576,PTCRA,+
chr6,43211417,43255997,TTBK1,+
chr6,43265997,43273276,SLC22A7,+
chr6,43968336,43975352,C6orf223,+
chr6,44126547,44152139,CAPN11,+
chr6,44238479,44247182,TMEM151B,+
chr6,45296053,45518819,RUNX2,+
chr6,45866187,46048085,CLIC5,-
chr6,46188466,46459804,RCAN2,-
chr6,46714653,46726955,ANKRD66,+
chr6,46761093,46807519,MEP1A,+
chr6,46820241,46922675,ADGRF5,-
chr6,46965439,47010099,ADGRF1,-
chr6,47624325,47665533,ADGRF2,+
chr6,47666280,47689757,ADGRF4,+
chr6,47749774,47794117,OPN5,+
chr6,47845763,48036425,PTCHD4,-
chr6,49467670,49495777,GLYATL3,+
chr6,49572887,49604587,RHAG,-
chr6,49660070,49681303,CRISP2,-
chr6,49695088,49712168,CRISP3,-
chr6,49801969,49844809,CRISP1,-
chr6,49913813,49917157,DEFB133,-
chr6,49928004,49931818,DEFB114,-
chr6,49976850,49989694,DEFB110,-
chr6,50011287,50016364,DEFB112,-
chr6,50681256,50740746,TFAP2D,+
chr6,50786438,50815326,TFAP2B,+
chr6,51480144,51952423,PKHD1,-
chr6,52051184,52055436,IL17A,+
chr6,52101483,52109298,IL17F,-
chr6,52614884,52628361,GSTA2,-
chr6,52656177,52668765,GSTA1,-
chr6,52696539,52710893,GSTA5,-
chr6,52761436,52774496,GSTA3,-
chr6,52991758,53013624,GCM1,-
chr6,53512698,53530506,KLHL31,-
chr6,53883713,54131078,MLIP,+
chr6,54173202,54254950,TINAG,+
chr6,54971257,55147538,HCRTR2,+
chr6,55192266,55267291,GFRAL,+
chr6,55618450,55740388,BMP5,-
chr6,55921387,56258926,COL21A1,-
chr6,56479373,56507694,DST,-
chr6,62389864,62996132,KHDRBS2,-
chr6,63985855,64029882,LGSN,-
chr6,64429875,66417118,EYS,-
chr6,70925742,71012786,COL9A1,-
chr6,71571068,71666788,B3GAT2,-
chr6,72596405,73112845,RIMS1,+
chr6,73331570,73908574,KCNQ5,+
chr6,74104284,74127289,DDX43,+
chr6,74134855,74162043,MB21D1,-
chr6,75794041,75915623,COL12A1,-
chr6,76001573,76203630,FILIP1,-
chr6,76630830,76782395,IMPG1,-
chr6,78170564,78173739,HTR1B,-
chr6,78362770,78636759,MEI4,+
chr6,84262603,84419127,SNAP91,-
chr6,84743377,84800606,MRAP2,+
chr6,87647023,87726397,HTR1E,+
chr6,87795215,87804865,CGA,-
chr6,88757506,88776550,SPACA1,+
chr6,88849582,88875767,CNR1,-
chr6,89887222,89941007,GABRR1,-
chr6,90636246,91006627,BACH2,-
chr6,96463844,96663488,FUT9,+
chr6,97010400,97066502,FHL5,+
chr6,97457951,97588630,KLHL32,+
chr6,100367785,100442114,MCHR2,-
chr6,100836749,100911551,SIM1,-
chr6,101846860,102517958,GRIK2,+
chr6,106546736,106557814,PRDM1,+
chr6,106959729,107018324,AIM1,+
chr6,108023360,108145521,SCML4,-
chr6,108487261,108510013,NR2E1,+
chr6,110299458,110301923,GPR6,+
chr6,110713382,110736753,DDO,-
chr6,110745889,110797844,SLC22A16,-
chr6,112668531,112672498,RFPL4B,+
chr6,114376749,114384041,HS3ST5,-
chr6,116262692,116381921,FRK,-
chr6,116782532,116784934,FAM26F,+
chr6,116817645,116866773,TRAPPC3L,-
chr6,116850175,116882286,FAM26D,+
chr6,117073359,117086886,FAM162B,-
chr6,117113247,117150220,GPRC6A,-
chr6,117609529,117747018,ROS1,-
chr6,118228688,118638839,SLC35F1,+
chr6,122973873,123047518,PKIB,+
chr6,123070345,123105222,FABP7,+
chr6,123537483,123958238,TRDN,-
chr6,124124990,125146786,NKAIN2,+
chr6,127440047,127520626,RSPO3,+
chr6,127898318,127912963,C6orf58,+
chr6,128029338,128239776,THEMIS,-
chr6,129204285,129837711,LAMA2,+
chr6,130152388,130182416,TMEM244,-
chr6,130465446,130686570,SAMD3,-
chr6,130687425,130764212,TMEM200A,+
chr6,131571298,131604675,AKAP7,+
chr6,131958374,132068550,ENPP3,+
chr6,132029580,132032157,CTAGE9,-
chr6,132938288,132945414,TAAR2,-
chr6,133001996,133035194,VNN1,-
chr6,133043925,133055904,VNN3,-
chr6,133065008,133084598,VNN2,-
chr6,134210258,134216675,TCF21,+
chr6,134490383,134639196,SGK1,-
chr6,137321107,137366317,IL20RA,-
chr6,137464956,137494785,IL22RA2,-
chr6,137813335,137815531,OLIG3,-
chr6,138537122,138539627,PBOV1,-
chr6,142395620,142409936,NMBR,-
chr6,144471653,144513076,STX11,+
chr6,146348917,146758734,GRM1,+
chr6,146920135,147136598,ADGB,+
chr6,147829827,147891157,SAMD5,+
chr6,150204510,150217195,RAET1E,-
chr6,150341265,150346668,RAET1L,-
chr6,150690027,150725765,IYD,+
chr6,152011630,152424409,ESR1,+
chr6,152442818,152958534,SYNE1,-
chr6,153019029,153045717,MYCT1,+
chr6,153071931,153080900,VIP,+
chr6,154360545,154568001,OPRM1,+
chr6,154475617,154677900,IPCEF1,-
chr6,155716501,155777037,NOX3,-
chr6,159309618,159331385,C6orf99,+
chr6,159590428,159693140,FNDC1,+
chr6,160637793,160679963,SLC22A2,-
chr6,160769404,160873611,SLC22A3,+
chr6,160952514,161087407,LPA,-
chr6,161123224,161175086,PLG,+
chr6,166571143,166582157,T,-
chr6,166719167,166721871,PRR18,-
chr6,167525294,167552629,CCR6,+
chr6,167786576,167797998,TCP10,-
chr6,168456463,168479839,FRMD1,-
chr6,168693509,168720434,DACT2,-
chr6,168841830,169068674,SMOC2,+
chr6,169615874,169654209,THBS2,-
chr6_apd_hap1,826900,831215,UBD,-
chr6_apd_hap1,3162289,3180245,EHMT2,-
chr6_apd_hap1,3447121,3450803,EGFL8,+
chr6_apd_hap1,3473280,3478038,GPSM3,-
chr6_cox_hap2,15992,24932,GPX5,+
chr6_cox_hap2,1143558,1158951,MOG,+
chr6_cox_hap2,1158970,1163760,ZFP57,-
chr6_cox_hap2,1310646,1314804,HLA-G,+
chr6_cox_hap2,1421997,1425413,HLA-A,+
chr6_cox_hap2,1582795,1593011,TRIM31,-
chr6_cox_hap2,1616018,1628649,TRIM40,+
chr6_cox_hap2,2394059,2406163,VARS2,+
chr6_cox_hap2,2463384,2468324,MUC21,+
chr6_cox_hap2,2880256,2895792,MICA,+
chr6_cox_hap2,3066271,3070374,NCR3,-
chr6_cox_hap2,3192745,3195198,LY6G6D,+
chr6_cox_hap2,3423476,3429617,CFB,+
chr6_cox_hap2,3479582,3547813,TNXB,-
chr6_cox_hap2,3591896,3602139,PPT2,+
chr6_cox_hap2,3934126,3947195,HLA-DRB3,-
chr6_cox_hap2,4055570,4061859,HLA-DQA1,+
chr6_cox_hap2,4072510,4080111,HLA-DQB1,-
chr6_cox_hap2,4266465,4272158,PSMB9,+
chr6_cox_hap2,4690689,4701118,WDR46,-
chr6_cox_hap2,4730148,4734611,DAXX,-
chr6_dbb_hap3,1802784,1819003,GNL1,-
chr6_dbb_hap3,2532133,2535511,HLA-C,-
chr6_dbb_hap3,2748076,2764495,MICB,+
chr6_dbb_hap3,2825414,2827642,LTA,+
chr6_dbb_hap3,2930040,2933731,LY6G5C,-
chr6_dbb_hap3,2980382,2983611,DDAH2,-
chr6_dbb_hap3,3062982,3068422,HSPA1L,-
chr6_mann_hap4,727898,735067,OR2H1,+
chr6_mann_hap4,991621,995580,HLA-F,+
chr6_mann_hap4,1336635,1342221,RNF39,-
chr6_mann_hap4,1645156,1662712,TRIM39-RPP21,+
chr6_mann_hap4,1962887,1969054,C6orf136,+
chr6_mann_hap4,2003919,2007293,NRM,-
chr6_mann_hap4,2307537,2351537,MUC22,+
chr6_mann_hap4,3017575,3021267,LY6G6F,+
chr6_mann_hap4,3034009,3037377,MPIG6B,+
chr6_mann_hap4,3050614,3058094,MSH5,+
chr6_mann_hap4,3488985,3491394,RNF5,+
chr6_mann_hap4,3505440,3534689,NOTCH4,-
chr6_mann_hap4,3603310,3682528,C6orf10,-
chr6_mann_hap4,3703951,3717767,BTNL2,-
chr6_mann_hap4,3749678,3754890,HLA-DRA,+
chr6_mann_hap4,3994562,4010165,HLA-DRB1,-
chr6_mann_hap4,4181069,4188528,HLA-DQB2,-
chr6_mann_hap4,4265689,4269908,PSMB8,-
chr6_mann_hap4,4501242,4515019,HLA-DPB1,+
chr6_mcf_hap5,696456,698685,OR11A1,-
chr6_mcf_hap5,1501604,1510596,TRIM10,-
chr6_mcf_hap5,2232346,2254651,DDR1,+
chr6_mcf_hap5,2257931,2263835,GTF2H4,+
chr6_mcf_hap5,2492151,2507972,CCHCR1,-
chr6_mcf_hap5,2514036,2520412,POU5F1,-
chr6_mcf_hap5,2701422,2704815,HLA-B,-
chr6_mcf_hap5,3124991,3143409,VARS,-
chr6_mcf_hap5,3144865,3154459,LSM2,-
chr6_mcf_hap5,4126505,4143422,TAP2,-
chr6_qbl_hap6,265958,275239,ZNF311,-
chr6_qbl_hap6,873335,904244,GABBR1,-
chr6_qbl_hap6,1587514,1604407,TRIM39,+
chr6_qbl_hap6,1937098,1948605,PPP1R18,-
chr6_qbl_hap6,2378425,2403713,PSORS1C1,+
chr6_qbl_hap6,2378682,2384073,CDSN,-
chr6_qbl_hap6,2836981,2839753,TNF,+
chr6_qbl_hap6,2847595,2850328,LST1,+
chr6_qbl_hap6,2917307,2919624,APOM,+
chr6_qbl_hap6,2948368,2964501,ABHD16A,-
chr6_qbl_hap6,2991987,2998733,CLIC1,-
chr6_qbl_hap6,3124759,3140615,SLC44A4,-
chr6_qbl_hap6,3189046,3207245,C2,+
chr6_qbl_hap6,3243623,3264248,C4A,+
chr6_qbl_hap6,3941245,3946758,HLA-DQA2,+
chr6_qbl_hap6,4264796,4281012,HLA-DPA1,-
chr6_ssto_hap7,1461434,1470925,TRIM15,+
chr6_ssto_hap7,1871447,1891586,ABCF1,+
chr6_ssto_hap7,1953167,1973134,DHX16,-
chr6_ssto_hap7,2027792,2042945,FLOT1,-
chr6_ssto_hap7,2461236,2466929,TCF19,+
chr6_ssto_hap7,2959803,2964865,GPANK1,-
chr6_ssto_hap7,3282543,3303168,C4B_2,+
chr6_ssto_hap7,3315281,3335906,C4B,+
chr6_ssto_hap7,3483710,3493616,AGPAT1,-
chr6_ssto_hap7,3496472,3499827,AGER,-
chr6_ssto_hap7,3500237,3505689,PBX2,-
chr6_ssto_hap7,3850430,3865402,HLA-DRB4,-
chr6_ssto_hap7,4211472,4215758,HLA-DOB,-
chr6_ssto_hap7,4333159,4339601,HLA-DMB,-
chr6_ssto_hap7,4347146,4351658,HLA-DMA,-
chr6_ssto_hap7,4367204,4430060,BRD2,+
chr7,192968,300740,FAM20C,+
chr7,2552162,2568063,LFNG,+
chr7,2945708,3083579,CARD11,-
chr7,3341079,4308632,SDK1,+
chr7,4945619,4998844,MMD2,-
chr7,5920428,5925994,OCM,+
chr7,7398243,7575460,COL28A1,-
chr7,8473584,8792593,NXPH1,+
chr7,11410061,11871824,THSD7A,-
chr7,12610202,12693228,SCIN,+
chr7,13930853,14031050,ETV1,-
chr7,14184673,14881075,DGKB,-
chr7,15239942,15601640,AGMO,-
chr7,15650836,15726308,MEOX2,-
chr7,16566504,16621114,LRRC72,+
chr7,16832263,16844738,AGR2,-
chr7,16899029,16921613,AGR3,-
chr7,18126564,19042039,HDAC9,+
chr7,19758937,19812404,TMEM196,-
chr7,20174277,20257013,MACC1,-
chr7,20655244,20796637,ABCB5,+
chr7,22157907,22396533,RAPGEF5,-
chr7,22766760,22771621,IL6,+
chr7,23286315,23314729,GPNMB,+
chr7,23719732,23742269,FAM221A,+
chr7,23749785,23872132,STK31,+
chr7,24323806,24331484,NPY,+
chr7,25264188,25268105,NPVF,-
chr7,26331514,26413949,SNX10,+
chr7,27282163,27287438,EVX1,+
chr7,28992973,28998029,TRIL,-
chr7,29237356,29553951,CHN2,+
chr7,29846169,29956682,WIPF3,+
chr7,30691558,30739719,CRHR2,-
chr7,30791750,30797218,INMT,+
chr7,31003635,31019146,GHRHR,+
chr7,31092075,31151093,ADCYAP1R1,+
chr7,31377074,31380538,NEUROD6,-
chr7,31553684,31696116,CCDC129,+
chr7,31726630,31748069,PPP1R17,+
chr7,31823123,32467836,PDE1C,-
chr7,34697850,34917944,NPSR1,+
chr7,36552548,36764154,AOAH,-
chr7,36892510,37393272,ELMO1,-
chr7,37723377,37783423,GPR141,+
chr7,37888198,37940003,NME8,+
chr7,37960920,37991543,EPDR1,+
chr7,38299243,38313248,TARP,-
chr7,38423296,38671167,AMPH,-
chr7,39017608,39504390,POU6F2,+
chr7,41724711,41742706,INHBA,-
chr7,43152197,43602938,HECW1,+
chr7,44178462,44180916,MYL7,-
chr7,44183869,44229022,GCK,-
chr7,44256748,44365230,CAMK2B,-
chr7,44552133,44580914,NPC1L1,-
chr7,45197366,45223849,RAMP3,+
chr7,45927958,45933267,IGFBP1,+
chr7,45951843,45960871,IGFBP3,-
chr7,47314751,47621742,TNS3,-
chr7,47694841,47701246,C7orf65,+
chr7,47814249,47988071,PKD1L1,-
chr7,47834888,47859445,C7orf69,+
chr7,48026744,48068716,SUN3,-
chr7,48075107,48100894,C7orf57,+
chr7,48211056,48687091,ABCA13,+
chr7,49813256,49956346,VWC2,+
chr7,49977022,50132860,ZPBP,-
chr7,50135681,50198852,C7orf72,+
chr7,50343678,50472799,IKZF1,+
chr7,50526133,50633154,DDC,-
chr7,51083908,51384558,COBL,-
chr7,54610017,54638773,VSTM2A,+
chr7,55086713,55275773,EGFR,+
chr7,55861236,55930482,43722,-
chr7,57187320,57207571,ZNF479,-
chr7,57509882,57533265,ZNF716,+
chr7,63505820,63538927,ZNF727,+
chr7,63667580,63680668,ZNF735,+
chr7,63688851,63727309,ZNF679,+
chr7,70597522,71178586,WBSCR17,+
chr7,71244475,71877360,CALN1,-
chr7,73275488,73280223,WBSCR28,+
chr7,73442118,73484237,ELN,+
chr7,76018645,76039012,SSC4D,-
chr7,76822687,76829150,FGL2,-
chr7,76940067,77045717,GSAP,-
chr7,80087950,80141325,GNAT3,-
chr7,80231503,80303736,CD36,+
chr7,81328323,81399514,HGF,-
chr7,82993221,83270747,SEMA3E,-
chr7,83587658,83824217,SEMA3A,-
chr7,84624868,84751247,SEMA3D,-
chr7,86506221,86689014,KIAA1324L,-
chr7,87031360,87105019,ABCB4,-
chr7,87133178,87342639,ABCB1,-
chr7,87905743,87936228,STEAP4,-
chr7,88388681,88966371,ZNF804B,+
chr7,90225675,90839905,CDK14,+
chr7,91774197,91794590,LRRD1,-
chr7,92041863,92066628,LOC105375396,-
chr7,92728825,92747336,SAMD9,-
chr7,92759366,92777701,SAMD9L,-
chr7,92817851,92855837,HEPACAM2,-
chr7,93053798,93204042,CALCR,-
chr7,93535819,93540577,GNGT1,+
chr7,94023872,94060544,COL1A2,+
chr7,94539209,94925727,PPP1R9A,+
chr7,94927668,94953884,PON1,-
chr7,94989183,95025687,PON3,-
chr7,95115212,95169543,ASB4,+
chr7,95212808,95225925,PDK4,-
chr7,95401817,95739634,DYNC1I1,+
chr7,96110937,96132835,C7orf76,-
chr7,97361270,97369784,TAC1,+
chr7,97614011,97619416,OCM2,-
chr7,98444110,98467673,TMEM130,-
chr7,98771196,98805112,KPNA7,-
chr7,99282301,99332823,CYP3A7-CYP3A51P,-
chr7,99302659,99332823,CYP3A7,-
chr7,99354582,99381811,CYP3A4,-
chr7,99425635,99463727,CYP3A43,+
chr7,99564349,99573735,AZGP1,-
chr7,100081549,100092425,NYAP1,+
chr7,100240719,100254084,ACTL6B,-
chr7,100331248,100395419,ZAN,+
chr7,100547051,100611619,MUC3A,+
chr7,100663363,100702140,MUC17,+
chr7,100770369,100782547,SERPINE1,+
